,profile_id,ai_infor_users_id,connection_id,ai_infor_roles_id,role_id,role_name,ai_infor_user_assignments_id,status_code,identity2,created_on_ts,created_by,manager_profileid,profile_status,profile_language,profile_timezone,profile_locale,variation_id,is_bootstrap_user
102,5.0,3.0,1.0,24.0,DataAdministrator,DataAdministrator,17.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
103,5.0,3.0,1.0,21.0,IFS-AuditAdministrator,IFS-AuditAdministrator,18.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
104,5.0,3.0,1.0,20.0,IFS-AuditReportUser,IFS-AuditReportUser,20.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
105,5.0,3.0,1.0,30.0,IFS-ExternalEntityAdmin,IFS-ExternalEntityAdmin,22.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
106,5.0,3.0,1.0,23.0,IFS-MonitorAdministrator,IFS-MonitorAdministrator,24.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
107,5.0,3.0,1.0,22.0,IFS-MonitorReportUser,IFS-MonitorReportUser,25.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
108,5.0,3.0,1.0,29.0,IFS-PasswordAdmin,IFS-PasswordAdmin,27.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
109,5.0,3.0,1.0,28.0,IFS-ReadOnlyUser,IFS-ReadOnlyUser,29.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
110,5.0,3.0,1.0,33.0,IFSApplicationAdmin,IFSApplicationAdmin,31.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
111,5.0,3.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,33.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
112,5.0,3.0,1.0,27.0,Infor-SystemAdministrator,Infor-SystemAdministrator,34.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
113,5.0,3.0,1.0,25.0,UserAdmin,UserAdmin,38.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
114,5.0,1404.0,12.0,229.0,SSD1_SDInstance1_50_R1,APP SDInstance1 Fifty Scenario1_Role1,3438.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
115,5.0,1404.0,12.0,176.0,SSD1_SDInstance1_50_R10,APP SDInstance1 Fifty Scenario1_Role10,3439.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
116,5.0,1404.0,12.0,258.0,SSD1_SDInstance1_50_R11,APP SDInstance1 Fifty Scenario1_Role11,3440.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
117,5.0,1404.0,12.0,194.0,SSD1_SDInstance1_50_R12,APP SDInstance1 Fifty Scenario1_Role12,3441.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
118,5.0,1404.0,12.0,191.0,SSD1_SDInstance1_50_R13,APP SDInstance1 Fifty Scenario1_Role13,3442.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
119,5.0,1404.0,12.0,257.0,SSD1_SDInstance1_50_R14,APP SDInstance1 Fifty Scenario1_Role14,3443.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
120,5.0,1404.0,12.0,265.0,SSD1_SDInstance1_50_R15,APP SDInstance1 Fifty Scenario1_Role15,3444.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
121,5.0,1404.0,12.0,180.0,SSD1_SDInstance1_50_R16,APP SDInstance1 Fifty Scenario1_Role16,3445.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
122,5.0,1404.0,12.0,279.0,SSD1_SDInstance1_50_R17,APP SDInstance1 Fifty Scenario1_Role17,3446.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
123,5.0,1404.0,12.0,275.0,SSD1_SDInstance1_50_R18,APP SDInstance1 Fifty Scenario1_Role18,3447.0,Enabled,adc6ac0f-08a5-464f-bff4-5de75fb33150,2023-01-24T07:23:01.262+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970254385357037,1
124,6.0,4.0,1.0,26.0,AttributeServiceCaller,AttributeServiceCaller,40.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
125,6.0,4.0,1.0,24.0,DataAdministrator,DataAdministrator,41.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
126,6.0,4.0,1.0,21.0,IFS-AuditAdministrator,IFS-AuditAdministrator,44.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
127,6.0,4.0,1.0,20.0,IFS-AuditReportUser,IFS-AuditReportUser,45.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
128,6.0,4.0,1.0,30.0,IFS-ExternalEntityAdmin,IFS-ExternalEntityAdmin,46.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
129,6.0,4.0,1.0,23.0,IFS-MonitorAdministrator,IFS-MonitorAdministrator,47.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
130,6.0,4.0,1.0,22.0,IFS-MonitorReportUser,IFS-MonitorReportUser,49.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
131,6.0,4.0,1.0,29.0,IFS-PasswordAdmin,IFS-PasswordAdmin,51.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
132,6.0,4.0,1.0,28.0,IFS-ReadOnlyUser,IFS-ReadOnlyUser,53.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
133,6.0,4.0,1.0,33.0,IFSApplicationAdmin,IFSApplicationAdmin,56.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
134,6.0,4.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,59.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
135,6.0,4.0,1.0,27.0,Infor-SystemAdministrator,Infor-SystemAdministrator,61.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
136,6.0,4.0,1.0,25.0,UserAdmin,UserAdmin,64.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
137,6.0,33968.0,9.0,1145.0,Administrator with Data,Administrator with Data,18576.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
138,6.0,33969.0,2.0,34.0,HOMEPAGES-Administrator,HOMEPAGES-Administrator,18577.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
139,6.0,33969.0,2.0,35.0,HOMEPAGES-ContentAdministrator,HOMEPAGES-ContentAdministrator,18578.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
140,6.0,33969.0,2.0,37.0,HOMEPAGES-ContentSupport,HOMEPAGES-ContentSupport,18579.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
141,6.0,33969.0,2.0,36.0,HOMEPAGES-User,HOMEPAGES-User,18580.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
142,6.0,33970.0,5.0,45.0,IONContentProvider,IONContentProvider,18581.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
143,6.0,33970.0,5.0,44.0,IONDeskAdmin,IONDeskAdmin,18582.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
144,6.0,33970.0,5.0,46.0,IONDeskOAuthGenerator,IONDeskOAuthGenerator,18583.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
145,6.0,33970.0,5.0,43.0,IONDeskSecurityAdmin,IONDeskSecurityAdmin,18584.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
146,6.0,33970.0,5.0,47.0,Mingle-LocatorView,Mingle-LocatorView,18585.0,Enabled,e48c4fe7-e195-4013-8a0d-9b391c22e9d2,2023-01-24T07:23:01.264+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638108605988756426,1
147,3.0,5.0,1.0,26.0,AttributeServiceCaller,AttributeServiceCaller,42.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
148,3.0,5.0,1.0,24.0,DataAdministrator,DataAdministrator,43.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
149,3.0,5.0,1.0,21.0,IFS-AuditAdministrator,IFS-AuditAdministrator,48.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
150,3.0,5.0,1.0,20.0,IFS-AuditReportUser,IFS-AuditReportUser,50.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
151,3.0,5.0,1.0,30.0,IFS-ExternalEntityAdmin,IFS-ExternalEntityAdmin,52.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
152,3.0,5.0,1.0,23.0,IFS-MonitorAdministrator,IFS-MonitorAdministrator,54.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
153,3.0,5.0,1.0,22.0,IFS-MonitorReportUser,IFS-MonitorReportUser,55.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
154,3.0,5.0,1.0,29.0,IFS-PasswordAdmin,IFS-PasswordAdmin,57.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
155,3.0,5.0,1.0,28.0,IFS-ReadOnlyUser,IFS-ReadOnlyUser,58.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
156,3.0,5.0,1.0,33.0,IFSApplicationAdmin,IFSApplicationAdmin,60.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
157,3.0,5.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,62.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
158,3.0,5.0,1.0,27.0,Infor-SystemAdministrator,Infor-SystemAdministrator,63.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
159,3.0,5.0,1.0,25.0,UserAdmin,UserAdmin,65.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
160,3.0,372.0,9.0,7266.0,copyAdmin,copyAdmin,949.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
161,3.0,373.0,2.0,34.0,HOMEPAGES-Administrator,HOMEPAGES-Administrator,950.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
162,3.0,373.0,2.0,35.0,HOMEPAGES-ContentAdministrator,HOMEPAGES-ContentAdministrator,951.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
163,3.0,373.0,2.0,37.0,HOMEPAGES-ContentSupport,HOMEPAGES-ContentSupport,952.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
164,3.0,373.0,2.0,36.0,HOMEPAGES-User,HOMEPAGES-User,953.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
165,3.0,374.0,5.0,45.0,IONContentProvider,IONContentProvider,954.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
166,3.0,374.0,5.0,44.0,IONDeskAdmin,IONDeskAdmin,955.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
167,3.0,374.0,5.0,46.0,IONDeskOAuthGenerator,IONDeskOAuthGenerator,956.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
168,3.0,374.0,5.0,43.0,IONDeskSecurityAdmin,IONDeskSecurityAdmin,957.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
169,3.0,374.0,5.0,47.0,Mingle-LocatorView,Mingle-LocatorView,958.0,Enabled,5ede4235-f3bb-457b-afaf-58711aa50301,2023-01-24T07:23:01.258+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638048071006782721,1
170,7.0,6.0,1.0,26.0,AttributeServiceCaller,AttributeServiceCaller,66.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
171,7.0,6.0,1.0,24.0,DataAdministrator,DataAdministrator,67.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
172,7.0,6.0,1.0,21.0,IFS-AuditAdministrator,IFS-AuditAdministrator,68.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
173,7.0,6.0,1.0,20.0,IFS-AuditReportUser,IFS-AuditReportUser,69.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
174,7.0,6.0,1.0,30.0,IFS-ExternalEntityAdmin,IFS-ExternalEntityAdmin,70.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
175,7.0,6.0,1.0,23.0,IFS-MonitorAdministrator,IFS-MonitorAdministrator,71.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
176,7.0,6.0,1.0,22.0,IFS-MonitorReportUser,IFS-MonitorReportUser,72.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
177,7.0,6.0,1.0,29.0,IFS-PasswordAdmin,IFS-PasswordAdmin,73.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
178,7.0,6.0,1.0,28.0,IFS-ReadOnlyUser,IFS-ReadOnlyUser,74.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
179,7.0,6.0,1.0,33.0,IFSApplicationAdmin,IFSApplicationAdmin,75.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
180,7.0,6.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,76.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
181,7.0,6.0,1.0,27.0,Infor-SystemAdministrator,Infor-SystemAdministrator,77.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
182,7.0,6.0,1.0,25.0,UserAdmin,UserAdmin,78.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
183,7.0,364.0,2.0,34.0,HOMEPAGES-Administrator,HOMEPAGES-Administrator,922.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
184,7.0,364.0,2.0,35.0,HOMEPAGES-ContentAdministrator,HOMEPAGES-ContentAdministrator,923.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
185,7.0,364.0,2.0,37.0,HOMEPAGES-ContentSupport,HOMEPAGES-ContentSupport,924.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
186,7.0,364.0,2.0,36.0,HOMEPAGES-User,HOMEPAGES-User,925.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
187,7.0,365.0,9.0,135.0,IGRC-Administrator,IGRC-Administrator,926.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
188,7.0,366.0,5.0,45.0,IONContentProvider,IONContentProvider,927.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
189,7.0,366.0,5.0,44.0,IONDeskAdmin,IONDeskAdmin,928.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
190,7.0,366.0,5.0,46.0,IONDeskOAuthGenerator,IONDeskOAuthGenerator,929.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
191,7.0,366.0,5.0,43.0,IONDeskSecurityAdmin,IONDeskSecurityAdmin,930.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
192,7.0,366.0,5.0,47.0,Mingle-LocatorView,Mingle-LocatorView,931.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
193,7.0,1177.0,8.0,64.0,IDM-Administrator,IDM-Administrator,2884.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
194,7.0,1177.0,8.0,63.0,IDM-AdvancedUser,IDM-AdvancedUser,2885.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
195,7.0,1177.0,8.0,65.0,IDM-SuperUser,IDM-SuperUser,2886.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
196,7.0,1177.0,8.0,62.0,IDM-User,IDM-User,2887.0,Enabled,fd668786-f4e8-4fa2-8e6a-fd3dfc81d13f,2023-01-24T07:23:01.266+0000,,0.0,Enabled,en-GB,India Standard Time,en-GB,637968288807899831,1
197,4.0,7.0,1.0,26.0,AttributeServiceCaller,AttributeServiceCaller,79.0,Enabled,3ce76525-074a-40b9-970a-fa329eb4e22f,2023-01-24T07:23:01.260+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638110039327066228,1
198,4.0,7.0,1.0,24.0,DataAdministrator,DataAdministrator,80.0,Enabled,3ce76525-074a-40b9-970a-fa329eb4e22f,2023-01-24T07:23:01.260+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638110039327066228,1
199,4.0,7.0,1.0,21.0,IFS-AuditAdministrator,IFS-AuditAdministrator,81.0,Enabled,3ce76525-074a-40b9-970a-fa329eb4e22f,2023-01-24T07:23:01.260+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638110039327066228,1
200,4.0,7.0,1.0,20.0,IFS-AuditReportUser,IFS-AuditReportUser,82.0,Enabled,3ce76525-074a-40b9-970a-fa329eb4e22f,2023-01-24T07:23:01.260+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638110039327066228,1
201,4.0,7.0,1.0,30.0,IFS-ExternalEntityAdmin,IFS-ExternalEntityAdmin,83.0,Enabled,3ce76525-074a-40b9-970a-fa329eb4e22f,2023-01-24T07:23:01.260+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638110039327066228,1
202,4.0,7.0,1.0,23.0,IFS-MonitorAdministrator,IFS-MonitorAdministrator,84.0,Enabled,3ce76525-074a-40b9-970a-fa329eb4e22f,2023-01-24T07:23:01.260+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638110039327066228,1
203,4.0,7.0,1.0,22.0,IFS-MonitorReportUser,IFS-MonitorReportUser,85.0,Enabled,3ce76525-074a-40b9-970a-fa329eb4e22f,2023-01-24T07:23:01.260+0000,,0.0,Enabled,en-US,Eastern Standard Time,en-US,638110039327066228,1
